,Category,Response_preprocessed
3013,AgreedToMeet,Apologies for the delay in responding it took me a couple of days to track down someone in my network who knows Recycleye for a spot of off-line research. Im available this afternoon until 1700 or any time over the weekend on the mobile below. Ive attached an employment history but please note that it is due a makeover
2868,SeekingMoreInfo,Look up what my company does. You sending your outreach emails to the right place
2270,SeekingMoreInfo,if any reasonable package available than inform me
3584,Unsubscribed,REMOVE FROM MAILING LIST PLEASE
4846,OutOfOffice,I am on personal time off. November. I will have intermittent access to network in this duration and there may be a delay in response to emails. 
821,ConnectLater,I am sorry for the late reply I would not be able to devote time to theprogram. Will write back once I have time to take off. 
1227,SupportAutoResponse,Your request 1825 has been received and is being reviewed by our support team.To add additional comments simply reply to this email. Subject: Attend our FREE webinar on identifying challenges in growing your business 
3502,AgreedToMeet,AdamGeraint has made arrangements to speak to you
4726,ConnectLater,Apology for delay in revert. We will let you know if we required service offer by you.  Thanks
2368,AgreedToMeet,Lets connect at about 3PM today. 
4657,Deactivated,Thanks for reaching out. This is not something that I am considering at the momentBest 
4474,MovedOut,Dana Directo is no longer with the Penhall Company. Please forward all inquiries to jkochi@penhall.com
4824,OutOfOffice,I am on half day leave on Thursday 7th October 2021. I will not have access to my email hence there may be a delay in reply. Would request you to submit your query through HR4U using the below link: 
4617,AgreedToMeet,Please share my number to your executive for requirement. 9607918282 
4268,OutOfOffice,Thank you for your message. I am currently on parental leave. If you need immediate assistance please reach out to the relevant member of the People Leadership Team
1144,ReferredSomeone,Please be advised all inquiries to this email address should now be directed to Melissa King at Melissa. King@ellucian.com. Thank You. 
398,OutOfOffice,I am currently out of the office on PTO with very limited access to email.  If this is an emergency please call my cell phone at 207 576-6257  otherwise I will respond to your email as soon as possible.
5201,Unsubscribed,Im not interested at this time but thank you for thinking of me. Would you please be kind enough to unsubscribe meThank you. 
4651,AgreedToMeet,Please connect me on coming Friday.  
3333,Deactivated,Thanks - this isnt for us. 
1399,ConnectLater,As of now we dont have any requirements for new staff as all the classesare online now. Will contact you if we have anything in future
1660,OutOfOffice,"Thanks for your email I am out of the office until 8th January 2021. I will respond to your email when I return. 
If your request is urgent please contact on my cell phone. 
Stay Safe"
2221,MovedOut,Mr Yanero is no longer with Shuck Construction Co. 
980,ConnectLater,Thanks for your prompt response. ly let us know once you have any requirements to work on. Thanks
2332,SupportAutoResponse,Please type your reply above this line -Your request 133653 has been received and is being reviewed by oursupport staff.To add additional comments reply to this email.
1299,OutOfOffice,I am OOO today. I will respond to your message with some delay. If urgent please call me at 31651801845 and leave a voicemail if I do not respond immediately or send a text message.
2654,OutOfOffice,"I'm on annual leave and will be back to work on Sunday 3rd December 2021. 
The email response will be delayed hence kindly call / msg me on my mobile number if there is anything urgent. 
"
83,Deactivated,There is no interest. 
2553,AgreedToMeet,I called you 9 Times today. As said before reach you to the sir. 
3261,ConnectLater,We will revert back to you as per requirement.
4233,MovedOut,This professional is no longer with Black  Veatch and has transitioned to Versar Inc. Please send future emails to the professionals Versar email account. If you do not have that please reach out to the professional directly to acquire that contact information
4266,MovedOut,thank you very much for your message. Please note that Mr. Peter Martin has left the company. Please contact his successor Mr. Ralf Schmidt. ralf. schmidt@dieffenbacher. de
2681,Unsubscribed,I see your emails every 3 days. But I am not the right person to contact since I am not sure what hiringyou are referring to I work for a very small company based in India now. So please stop following. 
424,ReferredSomeone, RichardI am very sorry for the late reply. I am very interested in the role and will like to hear more.in future correspondence can you please use my alternative email eric. marfo@hotnail.com pleaseKind 
4692,ReferredSomeone,Mandar doesnt work at Infra. Market anymore. Be in touch with me foranything related to finance. 
1905,MovedOut,Joe Kulle is no longer employed with SolutionHealthElliot Health System. If you need additional assistance please contact Deb Dulac Debra. Dulac@SolutionHealth.org
4909,OutOfOffice,"Thank you for your message. I am out of the office with limited access to email or phone returning July 1. 
Nick"
5156,AgreedToMeet,This is to inform you that from my team I will attend tomorrows scheduledmeeting by 11 AM Warm
3635,Unsubscribed,I'm not interested so please remove me from your mailing list. 
1566,OutOfOffice,I am currently out of the office and will return Monday November 25th. 
3928,Deactivated,Thanks for you email we dont want to use recruitment agencies at this time.
840,Unsubscribed,Pls remove my email id from your database. I do not want to invest
501,OutOfOffice,"I am non Medical leave till 30th Spet 2021. Druing the period mails may be addressed to D P PradhanAdditional GMCMSSC ER IINTPC LtdTSTPSDEEPSIKHADIST:ANGULODISHAPIN:759147Email: dppradhan@ntpc.co.in,dppradhan@ntpc.co.in"
142,OutOfOffice,I am currently on leave and return to work 25102021. During this time  I will have no access to phone and email. If your request is urgent please call the Help Desk on 0800 999 5080
1378,Deactivated,No tha
4210,OutOfOffice,"Thanks for your mail. 
I am out of office on business. Please expect delayed reply. "
2267,Unsubscribed,Spam remove
2504,Unsubscribed,Please remove my email from your list.
1139,OutOfOffice,I know Im supposed to say that I have limited access to email but the reality is that I have 24/7 access like most so the truth is Im trying to limit my access and juggle family life. Im currently baby free and most likely online Wednesday Thursday and Friday mornings. However if youre tearing your hair out over a recent resignation or are looking to get hold of me urgently please do call me on 07815 816048. 
3989,OutOfOffice,Thanks for thinking of me. I'm on leave. Back Mon 21 Sept. 
3725,SeekingMoreInfo,Thanks for your approach. Please send me further information about AA and how it is integrated in the existing airport IT landscape. Maybe you have a detailed product brochure also showing some key usecases for airporthis. Receiving that I am happy to check witn our organisation of there is interest and appetite. 
1788,SeekingMoreInfo, Can you share the details of your bench resources 
2996,SeekingMoreInfo,Can you share me your company profile and agreement. 
551,MovedOut,Thank you for contacting Value Score Business Solutions LLP. We regret to inform you that Diksha Singh is no longer employed here. Please direct any future correspondence to Harshada Devrukhkar at harshada@value-score.co.in. This is an automated reply. For your convenience this email has been automatically forwarded to Harshada Devrukhkar.
